land_use_code,land_use,to_carb,precipitation_level,kpi,Whole_repsiration,ch4_kg_ha_yr,TopN2O,soil_type
11,Conservation forest,1.4840349,34.34,-12218.597514293742,4.046944556859572e-14,4.046944556859572e-14,0.08094,Y
11,Conservation forest,1.4840349,34.34,-12218.60385019118,4.046944556859572e-14,4.046944556859572e-14,0.08094,G
11,Conservation forest,1.4840349,34.34,-12218.60385019118,4.046944556859572e-14,4.046944556859572e-14,0.08094,Q
11,Conservation forest,1.4840349,34.34,-12218.583815056045,4.046944556859572e-14,4.046944556859572e-14,0.08094,B
11,Conservation forest,1.4840349,34.34,-12218.60385019118,4.046944556859572e-14,4.046944556859572e-14,0.08094,K
11,Conservation forest,1.4840349,34.34,-12218.60385019118,4.046944556859572e-14,4.046944556859572e-14,0.08094,D
11,Conservation forest,1.4840349,34.34,-12218.60385019118,4.046944556859572e-14,4.046944556859572e-14,0.08094,N
11,Conservation forest,1.4840349,34.34,-12218.60385019118,4.046944556859572e-14,4.046944556859572e-14,0.08094,A
11,Conservation forest,1.4840349,34.34,-12218.597514293742,4.046944556859572e-14,4.046944556859572e-14,0.08094,L
11,Conservation forest,1.4840349,36.47,-12218.60385019118,4.046944556859572e-14,4.046944556859572e-14,0.08094,M
11,Conservation forest,1.4840349,36.47,-12218.60385019118,4.046944556859572e-14,4.046944556859572e-14,0.08094,C
11,Conservation forest,1.4840349,36.47,-12218.60385019118,4.046944556859572e-14,4.046944556859572e-14,0.08094,T
11,Conservation forest,1.4840349,36.47,-12218.60385019118,4.046944556859572e-14,4.046944556859572e-14,0.08094,O
11,Conservation forest,1.4840349,36.47,-12218.597514293742,4.046944556859572e-14,4.046944556859572e-14,0.08094,Y
11,Conservation forest,1.4840349,36.47,-12218.60385019118,4.046944556859572e-14,4.046944556859572e-14,0.08094,G
11,Conservation forest,1.4840349,36.47,-12218.60385019118,4.046944556859572e-14,4.046944556859572e-14,0.08094,Q
11,Conservation forest,1.4840349,36.47,-12218.583815056045,4.046944556859572e-14,4.046944556859572e-14,0.08094,B
11,Conservation forest,1.4840349,36.47,-12218.60385019118,4.046944556859572e-14,4.046944556859572e-14,0.08094,K
11,Conservation forest,1.4840349,36.47,-12218.60385019118,4.046944556859572e-14,4.046944556859572e-14,0.08094,D
11,Conservation forest,1.4840349,36.47,-12218.60385019118,4.046944556859572e-14,4.046944556859572e-14,0.08094,N
11,Conservation forest,1.4840349,36.47,-12218.60385019118,4.046944556859572e-14,4.046944556859572e-14,0.08094,A
11,Conservation forest,1.4840349,36.47,-12218.597514293742,4.046944556859572e-14,4.046944556859572e-14,0.08094,L
11,Conservation forest,1.4840349,37.0,-12218.60385019118,4.046944556859572e-14,4.046944556859572e-14,0.08094,M
11,Conservation forest,1.4840349,37.0,-12218.60385019118,4.046944556859572e-14,4.046944556859572e-14,0.08094,C
11,Conservation forest,1.4840349,37.0,-12218.60385019118,4.046944556859572e-14,4.046944556859572e-14,0.08094,T
11,Conservation forest,1.4840349,37.0,-12218.60385019118,4.046944556859572e-14,4.046944556859572e-14,0.08094,O
11,Conservation forest,1.4840349,37.0,-12218.597514293742,4.046944556859572e-14,4.046944556859572e-14,0.08094,Y
11,Conservation forest,1.4840349,37.0,-12218.60385019118,4.046944556859572e-14,4.046944556859572e-14,0.08094,G
11,Conservation forest,1.4840349,37.0,-12218.60385019118,4.046944556859572e-14,4.046944556859572e-14,0.08094,Q
11,Conservation forest,1.4840349,37.0,-12218.583815056045,4.046944556859572e-14,4.046944556859572e-14,0.08094,B
11,Conservation forest,1.4840349,37.0,-12218.60385019118,4.046944556859572e-14,4.046944556859572e-14,0.08094,K
11,Conservation forest,1.4840349,37.0,-12218.60385019118,4.046944556859572e-14,4.046944556859572e-14,0.08094,D
11,Conservation forest,1.4840349,37.0,-12218.60385019118,4.046944556859572e-14,4.046944556859572e-14,0.08094,N
11,Conservation forest,1.4840349,37.0,-12218.60385019118,4.046944556859572e-14,4.046944556859572e-14,0.08094,A
11,Conservation forest,1.4840349,37.0,-12218.597514293742,4.046944556859572e-14,4.046944556859572e-14,0.08094,L
11,Conservation forest,1.4840349,45.1,-12218.60385019118,4.046944556859572e-14,4.046944556859572e-14,0.08094,M
11,Conservation forest,1.4840349,45.1,-12218.60385019118,4.046944556859572e-14,4.046944556859572e-14,0.08094,C
11,Conservation forest,1.4840349,45.1,-12218.60385019118,4.046944556859572e-14,4.046944556859572e-14,0.08094,T
11,Conservation forest,1.4840349,45.1,-12218.60385019118,4.046944556859572e-14,4.046944556859572e-14,0.08094,O
11,Conservation forest,1.4840349,45.1,-12218.597514293742,4.046944556859572e-14,4.046944556859572e-14,0.08094,Y
11,Conservation forest,1.4840349,45.1,-12218.60385019118,4.046944556859572e-14,4.046944556859572e-14,0.08094,G
11,Conservation forest,1.4840349,45.1,-12218.60385019118,4.046944556859572e-14,4.046944556859572e-14,0.08094,Q
11,Conservation forest,1.4840349,45.1,-12218.583815056045,4.046944556859572e-14,4.046944556859572e-14,0.08094,B
11,Conservation forest,1.4840349,45.1,-12218.60385019118,4.046944556859572e-14,4.046944556859572e-14,0.08094,K
11,Conservation forest,1.4840349,45.1,-12218.60385019118,4.046944556859572e-14,4.046944556859572e-14,0.08094,D
11,Conservation forest,1.4840349,45.1,-12218.60385019118,4.046944556859572e-14,4.046944556859572e-14,0.08094,N
11,Conservation forest,1.4840349,45.1,-12218.60385019118,4.046944556859572e-14,4.046944556859572e-14,0.08094,A
11,Conservation forest,1.4840349,45.1,-12218.597514293742,4.046944556859572e-14,4.046944556859572e-14,0.08094,L
10,Conventional forest,1.4840349,24.58,-13099.7214544,4.046944556859572e-14,4.046944556859572e-14,0.08094,M
10,Conventional forest,1.4840349,24.58,-13099.7214544,4.046944556859572e-14,4.046944556859572e-14,0.08094,C
10,Conventional forest,1.4840349,24.58,-13099.7214544,4.046944556859572e-14,4.046944556859572e-14,0.08094,T
10,Conventional forest,1.4840349,24.58,-13099.7214544,4.046944556859572e-14,4.046944556859572e-14,0.08094,O
10,Conventional forest,1.4840349,24.58,-13099.715118502563,4.046944556859572e-14,4.046944556859572e-14,0.08094,Y
10,Conventional forest,1.4840349,24.58,-13099.7214544,4.046944556859572e-14,4.046944556859572e-14,0.08094,G
10,Conventional forest,1.4840349,24.58,-13099.7214544,4.046944556859572e-14,4.046944556859572e-14,0.08094,Q
10,Conventional forest,1.4840349,24.58,-13099.701419264866,4.046944556859572e-14,4.046944556859572e-14,0.08094,B
10,Conventional forest,1.4840349,24.58,-13099.7214544,4.046944556859572e-14,4.046944556859572e-14,0.08094,K
10,Conventional forest,1.4840349,24.58,-13099.7214544,4.046944556859572e-14,4.046944556859572e-14,0.08094,D
10,Conventional forest,1.4840349,24.58,-13099.7214544,4.046944556859572e-14,4.046944556859572e-14,0.08094,N
10,Conventional forest,1.4840349,24.58,-13099.7214544,4.046944556859572e-14,4.046944556859572e-14,0.08094,A
10,Conventional forest,1.4840349,24.58,-13099.715118502563,4.046944556859572e-14,4.046944556859572e-14,0.08094,L
10,Conventional forest,1.4840349,28.18,-13099.7214544,4.046944556859572e-14,4.046944556859572e-14,0.08094,M
10,Conventional forest,1.4840349,28.18,-13099.7214544,4.046944556859572e-14,4.046944556859572e-14,0.08094,C
10,Conventional forest,1.4840349,28.18,-13099.7214544,4.046944556859572e-14,4.046944556859572e-14,0.08094,T
10,Conventional forest,1.4840349,28.18,-13099.7214544,4.046944556859572e-14,4.046944556859572e-14,0.08094,O
10,Conventional forest,1.4840349,28.18,-13099.715118502563,4.046944556859572e-14,4.046944556859572e-14,0.08094,Y
10,Conventional forest,1.4840349,28.18,-13099.7214544,4.046944556859572e-14,4.046944556859572e-14,0.08094,G
10,Conventional forest,1.4840349,28.18,-13099.7214544,4.046944556859572e-14,4.046944556859572e-14,0.08094,Q
10,Conventional forest,1.4840349,28.18,-13099.701419264866,4.046944556859572e-14,4.046944556859572e-14,0.08094,B
10,Conventional forest,1.4840349,28.18,-13099.7214544,4.046944556859572e-14,4.046944556859572e-14,0.08094,K
10,Conventional forest,1.4840349,28.18,-13099.7214544,4.046944556859572e-14,4.046944556859572e-14,0.08094,D
10,Conventional forest,1.4840349,28.18,-13099.7214544,4.046944556859572e-14,4.046944556859572e-14,0.08094,N
10,Conventional forest,1.4840349,28.18,-13099.7214544,4.046944556859572e-14,4.046944556859572e-14,0.08094,A
10,Conventional forest,1.4840349,28.18,-13099.715118502563,4.046944556859572e-14,4.046944556859572e-14,0.08094,L
10,Conventional forest,1.4840349,30.39,-13099.7214544,4.046944556859572e-14,4.046944556859572e-14,0.08094,M
10,Conventional forest,1.4840349,30.39,-13099.7214544,4.046944556859572e-14,4.046944556859572e-14,0.08094,C
10,Conventional forest,1.4840349,30.39,-13099.7214544,4.046944556859572e-14,4.046944556859572e-14,0.08094,T
10,Conventional forest,1.4840349,30.39,-13099.7214544,4.046944556859572e-14,4.046944556859572e-14,0.08094,O
10,Conventional forest,1.4840349,30.39,-13099.715118502563,4.046944556859572e-14,4.046944556859572e-14,0.08094,Y
10,Conventional forest,1.4840349,30.39,-13099.7214544,4.046944556859572e-14,4.046944556859572e-14,0.08094,G
10,Conventional forest,1.4840349,30.39,-13099.7214544,4.046944556859572e-14,4.046944556859572e-14,0.08094,Q
10,Conventional forest,1.4840349,30.39,-13099.701419264866,4.046944556859572e-14,4.046944556859572e-14,0.08094,B
10,Conventional forest,1.4840349,30.39,-13099.7214544,4.046944556859572e-14,4.046944556859572e-14,0.08094,K
10,Conventional forest,1.4840349,30.39,-13099.7214544,4.046944556859572e-14,4.046944556859572e-14,0.08094,D
10,Conventional forest,1.4840349,30.39,-13099.7214544,4.046944556859572e-14,4.046944556859572e-14,0.08094,N
10,Conventional forest,1.4840349,30.39,-13099.7214544,4.046944556859572e-14,4.046944556859572e-14,0.08094,A
10,Conventional forest,1.4840349,30.39,-13099.715118502563,4.046944556859572e-14,4.046944556859572e-14,0.08094,L
10,Conventional forest,1.4840349,32.16,-13099.7214544,4.046944556859572e-14,4.046944556859572e-14,0.08094,M
10,Conventional forest,1.4840349,32.16,-13099.7214544,4.046944556859572e-14,4.046944556859572e-14,0.08094,C
10,Conventional forest,1.4840349,32.16,-13099.7214544,4.046944556859572e-14,4.046944556859572e-14,0.08094,T
10,Conventional forest,1.4840349,32.16,-13099.7214544,4.046944556859572e-14,4.046944556859572e-14,0.08094,O
10,Conventional forest,1.4840349,32.16,-13099.715118502563,4.046944556859572e-14,4.046944556859572e-14,0.08094,Y
10,Conventional forest,1.4840349,32.16,-13099.7214544,4.046944556859572e-14,4.046944556859572e-14,0.08094,G
10,Conventional forest,1.4840349,32.16,-13099.7214544,4.046944556859572e-14,4.046944556859572e-14,0.08094,Q
10,Conventional forest,1.4840349,32.16,-13099.701419264866,4.046944556859572e-14,4.046944556859572e-14,0.08094,B
10,Conventional forest,1.4840349,32.16,-13099.7214544,4.046944556859572e-14,4.046944556859572e-14,0.08094,K
10,Conventional forest,1.4840349,32.16,-13099.7214544,4.046944556859572e-14,4.046944556859572e-14,0.08094,D
10,Conventional forest,1.4840349,32.16,-13099.7214544,4.046944556859572e-14,4.046944556859572e-14,0.08094,N
10,Conventional forest,1.4840349,32.16,-13099.7214544,4.046944556859572e-14,4.046944556859572e-14,0.08094,A
10,Conventional forest,1.4840349,32.16,-13099.715118502563,4.046944556859572e-14,4.046944556859572e-14,0.08094,L
10,Conventional forest,1.4840349,34.34,-13099.7214544,4.046944556859572e-14,4.046944556859572e-14,0.08094,M
10,Conventional forest,1.4840349,34.34,-13099.7214544,4.046944556859572e-14,4.046944556859572e-14,0.08094,C
10,Conventional forest,1.4840349,34.34,-13099.7214544,4.046944556859572e-14,4.046944556859572e-14,0.08094,T
10,Conventional forest,1.4840349,34.34,-13099.7214544,4.046944556859572e-14,4.046944556859572e-14,0.08094,O
10,Conventional forest,1.4840349,34.34,-13099.715118502563,4.046944556859572e-14,4.046944556859572e-14,0.08094,Y
10,Conventional forest,1.4840349,34.34,-13099.7214544,4.046944556859572e-14,4.046944556859572e-14,0.08094,G
10,Conventional forest,1.4840349,34.34,-13099.7214544,4.046944556859572e-14,4.046944556859572e-14,0.08094,Q
10,Conventional forest,1.4840349,34.34,-13099.701419264866,4.046944556859572e-14,4.046944556859572e-14,0.08094,B
10,Conventional forest,1.4840349,34.34,-13099.7214544,4.046944556859572e-14,4.046944556859572e-14,0.08094,K
10,Conventional forest,1.4840349,34.34,-13099.7214544,4.046944556859572e-14,4.046944556859572e-14,0.08094,D
10,Conventional forest,1.4840349,34.34,-13099.7214544,4.046944556859572e-14,4.046944556859572e-14,0.08094,N
10,Conventional forest,1.4840349,34.34,-13099.7214544,4.046944556859572e-14,4.046944556859572e-14,0.08094,A
10,Conventional forest,1.4840349,34.34,-13099.715118502563,4.046944556859572e-14,4.046944556859572e-14,0.08094,L
10,Conventional forest,1.4840349,36.47,-13099.7214544,4.046944556859572e-14,4.046944556859572e-14,0.08094,M
10,Conventional forest,1.4840349,36.47,-13099.7214544,4.046944556859572e-14,4.046944556859572e-14,0.08094,C
10,Conventional forest,1.4840349,36.47,-13099.7214544,4.046944556859572e-14,4.046944556859572e-14,0.08094,T
10,Conventional forest,1.4840349,36.47,-13099.7214544,4.046944556859572e-14,4.046944556859572e-14,0.08094,O
10,Conventional forest,1.4840349,36.47,-13099.715118502563,4.046944556859572e-14,4.046944556859572e-14,0.08094,Y
